,Date,Low,High,Close,Open
335,2001-03-01,121.75,124.6,124.6,124.05
334,2001-02-28,123.27,126.84,123.95,126.75
333,2001-02-27,125.51,127.84,126.44,126.8
332,2001-02-26,124.5,127.62,127.62,125.8
331,2001-02-23,121.8,125.54,124.96,125.08
330,2001-02-22,123.02,126.54,125.81,126.35
329,2001-02-21,125.5,128.84,125.62,127.9
328,2001-02-20,128.1,131.14,128.39,131.04
327,2001-02-16,129.3,131.29,130.4,131.0
326,2001-02-15,131.99,133.52,133.34,132.84
325,2001-02-14,130.66,132.65,132.06,132.65
324,2001-02-13,132.0,134.17,132.26,133.7
323,2001-02-12,131.7,133.5,133.35,131.7
322,2001-02-09,131.26,133.35,131.84,133.35
321,2001-02-08,133.1,135.4,133.12,134.8
320,2001-02-07,133.68,135.4,134.69,134.72
319,2001-02-06,135.22,136.7,135.39,135.3
318,2001-02-05,134.75,135.94,135.79,134.8
317,2001-02-02,134.75,137.99,134.8,137.4
316,2001-02-01,136.25,137.95,137.93,137.1
315,2001-01-31,136.6,138.7,137.02,137.4
314,2001-01-30,135.79,137.92,137.8,136.3
313,2001-01-29,135.37,136.9,136.6,135.5
312,2001-01-26,134.4531,136.125,135.875,135.1562
311,2001-01-25,135.6562,137.25,136.0312,136.25
310,2001-01-24,135.8437,137.3125,136.375,136.25
309,2001-01-23,134.1562,136.6562,135.9687,134.4687
308,2001-01-22,133.5625,135.7812,134.9062,134.25
307,2001-01-19,133.875,136.1875,134.0156,136.1875
306,2001-01-18,132.9375,135.7031,134.7812,133.4375
305,2001-01-17,132.6406,135.0468,133.4531,134.8437
304,2001-01-16,131.5156,133.1875,132.8437,132.0
303,2001-01-12,131.2812,133.7187,132.0,132.6875
302,2001-01-11,131.0937,133.4843,132.25,131.0937
301,2001-01-10,128.8125,132.125,132.125,129.0
300,2001-01-09,129.4218,131.5,129.8437,131.0468
299,2001-01-08,127.6875,130.1875,130.1875,129.875
298,2001-01-05,129.1875,133.625,129.1875,133.4687
297,2001-01-04,133.0,135.4687,133.5468,134.9375
296,2001-01-03,127.6562,136.0,135.0,128.3125
295,2001-01-02,127.5625,132.1562,128.8125,132.0
294,2000-12-29,131.1875,134.2812,131.1875,134.0625
293,2000-12-28,132.5937,133.875,133.7187,132.8125
292,2000-12-27,131.25,133.7343,133.3125,131.75
291,2000-12-26,130.2812,132.3437,132.3437,130.8437
290,2000-12-22,128.8437,131.1093,130.9375,129.0
289,2000-12-21,125.5312,128.8593,127.125,126.0
288,2000-12-20,126.0937,128.9375,126.25,128.625
287,2000-12-19,130.0156,134.9687,130.0156,132.4687
286,2000-12-18,131.7656,133.4687,132.7187,132.0625
285,2000-12-15,130.5625,133.125,130.9687,133.125
284,2000-12-14,134.0312,136.5,134.4062,135.875
283,2000-12-13,136.0312,139.4062,136.1406,139.25
282,2000-12-12,137.375,138.8125,138.0312,138.1875
281,2000-12-11,136.7187,139.5625,138.625,137.375
280,2000-12-08,133.875,139.4687,133.9687,137.0625
279,2000-12-07,133.6562,135.875,133.6562,134.875
278,2000-12-06,135.0312,138.3437,135.5156,137.7812
277,2000-12-05,134.4062,138.25,137.7187,134.875
276,2000-12-04,131.5,133.875,133.3437,131.875
275,2000-12-01,131.0,134.0625,132.2187,133.1875
274,2000-11-30,129.75,133.5,132.2812,132.5
273,2000-11-29,133.2656,135.9062,133.4375,134.375
272,2000-11-28,133.6406,136.5937,133.6875,135.125
271,2000-11-27,135.3125,136.6875,136.0312,136.4687
270,2000-11-24,133.625,134.9687,134.8437,133.625
269,2000-11-22,132.125,134.875,132.1406,134.3437
268,2000-11-21,133.5156,136.1875,135.375,134.875
267,2000-11-20,134.3125,136.375,134.6875,135.75
266,2000-11-17,135.75,139.0,136.6406,137.3125
265,2000-11-16,137.3125,139.875,137.375,138.5781
264,2000-11-15,137.75,140.1093,139.5625,139.0625
263,2000-11-14,137.0,139.625,139.125,137.4687
262,2000-11-13,133.0156,136.9843,135.5625,135.625
261,2000-11-10,136.5312,139.4687,136.625,139.0
260,2000-11-09,137.25,141.2187,140.0312,140.0
259,2000-11-08,140.5625,144.0625,140.5625,144.0625
258,2000-11-07,142.5625,144.0,143.75,143.1406
257,2000-11-06,143.0312,144.2968,143.7812,143.1562
256,2000-11-03,142.375,143.75,142.7812,143.4687
255,2000-11-02,142.5156,143.9062,142.7031,143.1562
254,2000-11-01,141.2187,143.25,142.4687,142.25
253,2000-10-31,140.0625,143.6875,142.9531,141.0156
252,2000-10-30,138.1562,141.0937,140.5312,138.4375
251,2000-10-27,136.625,139.2812,139.2812,137.875
250,2000-10-26,134.0312,137.6562,136.6875,137.125
249,2000-10-25,136.125,139.5625,136.3125,138.75
248,2000-10-24,139.0,141.9375,139.5937,140.9687
247,2000-10-23,138.9375,141.0312,140.5312,139.9375
246,2000-10-20,138.375,141.1875,139.9062,138.375
245,2000-10-19,136.4375,139.4531,139.3125,136.8437
244,2000-10-18,130.1562,136.125,134.25,132.625
243,2000-10-17,134.4062,138.5625,134.75,138.4375
242,2000-10-16,136.6875,138.2343,138.1875,137.4062
241,2000-10-13,132.875,137.6562,137.5625,132.9375
240,2000-10-12,132.7812,137.5937,133.125,137.2812
239,2000-10-11,135.125,138.625,136.5312,137.625
238,2000-10-10,137.6875,141.25,137.6875,140.0937
237,2000-10-09,139.375,141.3125,140.0,141.3125
236,2000-10-06,139.75,144.6406,141.0625,143.875
235,2000-10-05,143.3125,144.8437,144.1875,143.4062
234,2000-10-04,141.75,144.25,143.6875,142.875
233,2000-10-03,142.2812,145.75,142.5,144.5312
232,2000-10-02,143.1406,144.9062,143.8437,144.2812
231,2000-09-29,143.625,145.9687,143.625,145.4687
230,2000-09-28,142.8906,146.3281,145.0,143.1875
229,2000-09-27,142.125,143.9687,143.1562,143.5625
228,2000-09-26,142.4062,145.0,142.4062,144.375
227,2000-09-25,143.7187,146.0625,144.25,145.9375
226,2000-09-22,142.4218,145.3125,145.2812,142.625
225,2000-09-21,142.625,145.5625,142.6875,144.4687
224,2000-09-20,143.1562,146.0312,144.8906,145.6875
223,2000-09-19,144.7031,146.3125,145.9687,145.125
222,2000-09-18,144.2031,146.9687,144.6562,146.375
221,2000-09-15,146.0,148.25,146.0,148.1875
220,2000-09-14,148.1562,149.9375,149.6406,149.875
219,2000-09-13,147.6562,149.3437,148.8906,148.0
218,2000-09-12,148.4375,150.25,148.5,149.75
217,2000-09-11,148.6875,151.1875,149.5937,149.75
216,2000-09-08,149.3281,150.5,149.8125,150.2812
215,2000-09-07,149.8281,151.0781,150.8437,150.25
214,2000-09-06,149.5312,151.9531,149.5625,151.1875
213,2000-09-05,150.8125,152.2031,151.2812,151.875
212,2000-09-01,152.0,153.5937,152.5,153.25
211,2000-08-31,150.9062,153.0937,152.3437,151.0625
210,2000-08-30,150.3437,151.5,150.3437,151.3125
209,2000-08-29,150.9062,151.875,151.7968,151.4375
208,2000-08-28,151.25,152.9062,151.7656,151.25
207,2000-08-25,150.9375,151.625,151.25,151.1562
206,2000-08-24,150.5,151.5,151.3125,151.1562
205,2000-08-23,149.2812,151.2812,150.8437,149.8125
204,2000-08-22,150.0937,151.3125,150.25,150.5625
203,2000-08-21,149.4062,150.7187,150.5,150.0312
202,2000-08-18,149.2187,150.375,149.6875,150.375
201,2000-08-17,148.3437,150.4375,150.1875,148.6875
200,2000-08-16,147.8437,149.9375,148.625,149.3125
199,2000-08-15,148.5625,149.8125,149.1562,149.3437
198,2000-08-14,147.0625,149.5625,149.2812,147.7812
197,2000-08-11,145.5625,148.0,147.4062,146.625
196,2000-08-10,146.2812,147.8593,146.7187,147.5312
195,2000-08-09,147.375,149.2187,147.4375,149.1406
194,2000-08-08,147.5,148.8125,148.6875,147.5
193,2000-08-07,146.375,148.4375,148.125,146.7187
192,2000-08-04,145.4062,146.7187,146.375,146.3125
191,2000-08-03,142.625,145.8125,145.5937,142.875
190,2000-08-02,143.625,145.4062,144.5937,143.875
189,2000-08-01,143.125,144.7187,143.875,143.625
188,2000-07-31,142.0625,144.125,143.0,142.9375
187,2000-07-28,141.5156,145.9062,142.0937,145.7187
186,2000-07-27,144.6875,146.625,145.375,145.9375
185,2000-07-26,145.6406,147.1562,145.875,146.9687
184,2000-07-25,146.7812,147.8437,147.3125,147.75
183,2000-07-24,146.5625,148.8593,146.8437,148.125
182,2000-07-21,147.6875,149.75,147.6875,149.75
181,2000-07-20,148.8125,150.625,150.625,149.0
180,2000-07-19,148.25,149.9062,148.5625,149.4687
179,2000-07-18,149.3437,150.625,149.7656,150.625
178,2000-07-17,150.6875,151.9843,151.0,150.9843
177,2000-07-14,149.6718,151.25,151.25,150.4375
176,2000-07-13,149.1875,150.375,149.7812,149.9843
175,2000-07-12,148.6875,150.125,149.125,149.2812
174,2000-07-11,147.1562,149.125,148.1562,147.4687
173,2000-07-10,147.5312,148.9062,147.8437,147.875
172,2000-07-07,146.25,148.7812,148.0937,146.6875
171,2000-07-06,144.2187,146.4687,145.75,144.9375
170,2000-07-05,144.375,146.6562,144.625,146.375
169,2000-07-03,145.1875,147.4375,147.2812,145.4375
168,2000-06-30,143.8906,145.5937,145.2812,143.9375
167,2000-06-29,143.5156,145.75,144.1875,144.75
166,2000-06-28,145.3125,146.9843,145.5625,145.625
165,2000-06-27,145.0156,146.7187,145.1562,145.9843
164,2000-06-26,144.875,146.25,146.2343,145.375
163,2000-06-23,143.875,146.125,144.375,145.8125
162,2000-06-22,145.0,147.6875,145.625,147.5625
161,2000-06-21,146.8906,148.4375,147.875,146.9375
160,2000-06-20,147.0,148.875,147.9375,148.1875
159,2000-06-19,146.25,149.1562,148.4687,146.4687
158,2000-06-16,145.875,148.3125,146.5937,148.3125
157,2000-06-15,146.8437,148.75,148.1562,148.125
156,2000-06-14,147.1875,148.875,147.8437,148.25
155,2000-06-13,144.625,147.75,147.5937,144.8125
154,2000-06-12,144.875,146.9687,144.875,146.9687
153,2000-06-09,145.625,147.9687,146.5937,147.5
152,2000-06-08,146.0625,147.75,146.9062,147.5
151,2000-06-07,146.0,148.0,147.4843,146.625
150,2000-06-06,145.9062,147.7812,146.4687,146.625
149,2000-06-05,146.875,148.2187,147.125,147.4687
148,2000-06-02,147.4843,149.0937,147.8437,148.9375
147,2000-06-01,143.0,145.4375,145.3125,143.6875
146,2000-05-31,142.0937,144.0,142.8125,142.5625
145,2000-05-30,139.4687,142.9375,142.5,140.0
144,2000-05-26,137.3281,139.6875,138.0,138.8125
143,2000-05-25,137.7187,141.8125,137.8437,140.6875
142,2000-05-24,136.5,140.6875,140.25,138.0
141,2000-05-23,137.5625,140.8125,138.0,140.4375
140,2000-05-22,137.0,141.4687,140.0625,141.25
139,2000-05-19,140.4062,143.2343,141.125,142.5625
138,2000-05-18,143.375,146.3125,143.375,145.625
137,2000-05-17,144.4687,146.1875,145.1562,145.6875
136,2000-05-16,145.3125,147.7187,146.6875,146.5625
135,2000-05-15,142.0,145.6093,145.2812,142.75
134,2000-05-12,141.625,143.4687,142.8125,141.8125
133,2000-05-11,139.125,141.5,141.2812,140.125
132,2000-05-10,137.75,140.9687,138.125,140.5
131,2000-05-09,140.2656,143.4062,141.3125,143.0625
130,2000-05-08,141.8437,143.375,142.4531,142.75
129,2000-05-05,140.9375,144.0,143.5312,141.0625
128,2000-05-04,140.75,142.3593,141.8125,142.0
127,2000-05-03,139.7812,144.0,140.75,144.0
126,2000-05-02,144.125,147.125,144.125,145.5
125,2000-05-01,145.8437,148.4843,147.0625,146.5625
124,2000-04-28,145.0625,147.8593,145.0937,147.0
123,2000-04-27,143.0,147.3437,146.0,143.0
122,2000-04-26,146.0,148.75,146.4843,147.9687
121,2000-04-25,144.4375,148.1562,148.1562,144.625
120,2000-04-24,140.5,143.3125,142.25,141.5
119,2000-04-20,142.375,143.9375,143.8125,143.5625
118,2000-04-19,142.5312,145.125,143.125,144.5
117,2000-04-18,139.7812,144.4687,144.4687,140.5625
116,2000-04-17,134.6875,140.75,140.75,135.1875
115,2000-04-14,133.5,142.8125,136.0,142.625
114,2000-04-13,143.7812,148.1562,144.25,147.4687
113,2000-04-12,146.1562,151.1562,146.2812,150.375
112,2000-04-11,148.375,151.625,150.4062,150.0
111,2000-04-10,150.3125,153.1093,150.8437,151.75
110,2000-04-07,150.5,152.125,151.4375,151.5625
109,2000-04-06,149.0,151.6875,150.4843,150.25
108,2000-04-05,147.625,150.8125,149.1875,147.875
107,2000-04-04,141.3906,153.0,150.125,151.75
106,2000-04-03,148.6875,151.25,151.25,150.125
105,2000-03-31,148.4375,152.3125,150.375,149.625
104,2000-03-30,147.125,151.9218,148.6875,150.1562
103,2000-03-29,149.6562,152.4843,151.2187,151.5625
102,2000-03-28,150.5937,152.9843,151.0625,151.25
101,2000-03-27,151.8125,153.7812,151.9375,153.375
100,2000-03-24,151.7187,155.75,153.5625,152.875
99,2000-03-23,149.1562,153.4687,152.6562,149.1562
98,2000-03-22,148.6875,150.8437,150.0937,149.5625
97,2000-03-21,144.5,149.75,149.1875,145.5312
